MEDICATION_NM,count,perc
MORPHINE 100 MG/100 ML PREMIX PCA INFUSION - TOLERANT (UCI),1,0.0025198437696862795
FELBAMATE 600 MG OR TABS,1,0.0025198437696862795
TESTOSTERONE CYPIONATE 200 MG/ML IM SOLN,1,0.0025198437696862795
vecuronium (NORCURON) 10 MG injection  - ADS OVERRIDE,1,0.0025198437696862795
CLOBAZAM 20 MG PO TABS,1,0.0025198437696862795
METRONIDAZOLE 50 MG/ML OR SUSP (COMPOUNDED),1,0.0025198437696862795
LINEZOLID 600 MG OR TABS,1,0.0025198437696862795
OXYCODONE HCL ER 40 MG PO T12A,1,0.0025198437696862795
BACITRACIN 500 UNIT/GM OINT - 1 GM PACKET (UCI),1,0.0025198437696862795
LOXAPINE SUCCINATE 10 MG OR CAPS,1,0.0025198437696862795
HYDROPHOR EX OINT,1,0.0025198437696862795
FENTANYL 12 (12.5) MCG/HR TD PT72,1,0.0025198437696862795
EPOETIN ALFA 40000 UNIT/ML IJ SOLN,1,0.0025198437696862795
FENTANYL 2500 MCG/50 ML PREMIX INFUSION (UCI),1,0.0025198437696862795
OLAPARIB 150 MG PO TABS,1,0.0025198437696862795
CLONIDINE HCL 0.3 MG/24HR TD PTWK,1,0.0025198437696862795
METHADONE HCL 10 MG/ML IJ SOLN,1,0.0025198437696862795
LORAZEPAM 100 MG/100 ML NS PREMIX INFUSION (UCI),1,0.0025198437696862795
ACETIC ACID 2 % OT SOLN,1,0.0025198437696862795
CARVEDILOL 1.5625 MG OR TABS (HALF TABLET),1,0.0025198437696862795
FERRIC SUBSULFATE SOLN,1,0.0025198437696862795
SIMETHICONE IN STERILE WATER IRRIGATION 2.01 MG/ML (OPTIME),1,0.0025198437696862795
NICARDIPINE 50 MG/250 ML NS INFUSION KIT (UCI),1,0.0025198437696862795
INV TIRAPAZAMINE INJECTION (LT-006) (UCI),1,0.0025198437696862795
BRIVARACETAM 50 MG PO TABS,1,0.0025198437696862795
PROCEDURAL SEDATION MORPHINE (PF) 4 MG/ML - 4 MG (UCI),1,0.0025198437696862795
VITAMIN A 10000 UNIT OR CAPS,1,0.0025198437696862795
OSELTAMIVIR PHOSPHATE 6 MG/ML PO SUSR,1,0.0025198437696862795
DARUNAVIR-COBICISTAT 800-150 MG PO TABS,1,0.0025198437696862795
TERBINAFINE HCL 250 MG OR TABS,1,0.0025198437696862795
ANTIHEMOPHILIC FACTOR 1000 UNIT IV SOLR,1,0.0025198437696862795
PALONOSETRON HCL 0.25 MG/5ML IV SOLN,1,0.0025198437696862795
CORTICORELIN OVINE TRIFLUTATE 100 MCG IV SOLR,1,0.0025198437696862795
HYDROCHLOROTHIAZIDE 25 MG OR TABS,1,0.0025198437696862795
PANCRELIPASE (LIP-PROT-AMYL) 25000 UNITS PO CPEP,1,0.0025198437696862795
DEXTROMETHORPHAN HBR 10 MG/5ML OR LIQD,1,0.0025198437696862795
DIAZEPAM 10 MG OR TABS,1,0.0025198437696862795
FILGRASTIM 300 MCG/ML IJ SOLN,1,0.0025198437696862795
ROPIVACAINE HCL-NACL (PF) 0.25-0.9 % IJ SOLN,1,0.0025198437696862795
PROTHROMBIN COMPLEX CONC HUMAN 500 UNITS IV KIT,1,0.0025198437696862795
ROPIVACAINE REGIONAL ANESTHESIA 0.2% IN 100 ML PREMIX PAIN MANAGEMENT CONT PNB PCA (UCI),1,0.0025198437696862795
SULFAMETHOXAZOLE-TRIMETHOPRIM IVPB (IN NS 500 ML) (UCI),1,0.0025198437696862795
RISPERIDONE 4 MG OR TABS,1,0.0025198437696862795
ZINC OXIDE 10 % EX CREA,1,0.0025198437696862795
KETAMINE 500 MG/100 ML PCA INFUSION (UCI),1,0.0025198437696862795
BARIUM SULFATE 40 % PO PSTE,1,0.0025198437696862795
PROPAFENONE HCL 225 MG OR TABS,1,0.0025198437696862795
PHENYTOIN IVPB (LOADING DOSE),1,0.0025198437696862795
DESMOPRESSIN IN NS PEDS INFUSION (UCI),1,0.0025198437696862795
CARBAMAZEPINE 200 MG OR CP12,1,0.0025198437696862795
PRISMASOL BGK 4/2.5 CRRT REPLACEMENT FLUID WITH ADDITIVES,1,0.0025198437696862795
EPOETIN ALFA 10000 UNIT/ML IJ SOLN,1,0.0025198437696862795
CEFAZOLIN 50 MG/ML OP SOLN (COMPOUNDED),1,0.0025198437696862795
MORPHINE 100 MG/100 ML PREMIX PCA INFUSION - NAIVE (UCI),1,0.0025198437696862795
INV TIRAPAZAMINE INJECTION (LT-004) (UCI),1,0.0025198437696862795
INSULIN REGULAR 100 UNITS/100 ML NS INFUSION (UCI),1,0.0025198437696862795
MIDAZOLAM HCL 2 MG/ML OR SYRP,1,0.0025198437696862795
dextrose 50 % solution  - ADS OVERRIDE,1,0.0025198437696862795
GADOBUTROL 1 MMOL/ML IV SOLN,1,0.0025198437696862795
BARIUM SULFATE 40 % OR SUSP,1,0.0025198437696862795
AZTREONAM IV 2 GM,1,0.0025198437696862795
SODIUM CHLORIDE 0.9% + ADDITIVES (UCI),1,0.0025198437696862795
FENTANYL 20 MCG/ML PEDIATRIC INFUSION (UCI),1,0.0025198437696862795
MILRINONE LOADING DOSE FROM BAG (UCI),1,0.0025198437696862795
POTASSIUM CHLORIDE IVPB 30 MEQ (UCI),1,0.0025198437696862795
FLUCONAZOLE 10 MG/ML OR SUSR,1,0.0025198437696862795
phenylephrine (PF) (NEO-SYNEPHRINE) 1-0.9 MG/10ML-% syringe  - ADS OVERRIDE,1,0.0025198437696862795
INSULIN LISPRO 100 UNIT/ML SC SOCT,1,0.0025198437696862795
NAFCILLIN SODIUM 2 GM IJ SOLR,1,0.0025198437696862795
