Table,Label,Unit,concept_name,vocab,concept_id,Lab Code,perc
labs,Isoleucine/Creatinine,umol/g CRT,Isoleucine/Creatinine [Ratio] in Urine,LOINC,3027105,30052-5,0.005039688
labs,Arginine/Creatinine,umol/g CRT,Arginine/Creatinine [Ratio] in Urine,LOINC,3012157,30062-4,0.005039688
labs,Methionine/Creatinine,umol/g CRT,Methionine/Creatinine [Ratio] in Urine,LOINC,3026704,30063-2,0.005039688
labs,Beta aminoisobutyrate/Creatinine,umol/g CRT,Beta aminoisobutyrate/Creatinine [Ratio] in Urine,LOINC,3021897,28602-1,0.005039688
labs,Valine/Creatinine,umol/g CRT,Valine/Creatinine [Ratio] in Urine,LOINC,3012665,30064-0,0.005039688
labs,Glutamate/Creatinine,umol/g CRT,Glutamate/Creatinine [Ratio] in Urine,LOINC,3009429,30059-0,0.005039688
labs,Aspartate/Creatinine,umol/g CRT,Aspartate/Creatinine [Ratio] in Urine,LOINC,3025626,30061-6,0.005039688
labs,Homocitrulline/Creatinine,umol/g CRT,Homocitrulline/Creatinine [Ratio] in Urine,LOINC,3027134,32248-7,0.005039688
labs,Gonadotropin releasing hormone,pg/mL,Gonadotropin releasing hormone [Mass/volume] in Serum or Plasma,LOINC,3012070,13660-6,0.005039688
labs,Proline/Creatinine,umol/g CRT,Proline/Creatinine [Ratio] in Urine,LOINC,3020453,30067-3,0.005039688
labs,Carbon dioxide^post dose urea,Unknown,Helicobacter pylori [Presence] in Stomach by urea breath test,LOINC,3011630,29891-9,0.005039688
labs,Tryptophan/Creatinine,umol/g CRT,Tryptophan/Creatinine [Ratio] in Urine,LOINC,3001544,28608-8,0.005039688
labs,Lysine/Creatinine,umol/g CRT,Lysine/Creatinine [Ratio] in Urine,LOINC,3028430,30048-3,0.005039688
labs,Leucine/Creatinine,umol/g CRT,Leucine/Creatinine [Ratio] in Urine,LOINC,3028481,30053-3,0.005039688
labs,Glycine/Creatinine,umol/g CRT,Glycine/Creatinine [Ratio] in Urine,LOINC,3010616,30066-5,0.005039688
labs,Alanine/Creatinine,umol/g CRT,Alanine/Creatinine [Ratio] in Urine,LOINC,3020451,30068-1,0.005039688
labs,Hydroxyproline/Creatinine,umol/g CRT,Hydroxyproline/Creatinine [Ratio] in Urine,LOINC,3016498,28601-3,0.005039688
labs,Ethanolamine/Creatinine,umol/g CRT,Ethanolamine/Creatinine [Ratio] in Urine,LOINC,3000487,28605-4,0.005039688
labs,Tyrosine/Creatinine,umol/g CRT,Tyrosine/Creatinine [Ratio] in Urine,LOINC,3023885,30054-1,0.005039688
labs,Asparagine/Creatinine,umol/g CRT,Asparagine/Creatinine [Ratio] in Urine,LOINC,3022905,28603-9,0.005039688
labs,Histidine/Creatinine,umol/g CRT,Histidine/Creatinine [Ratio] in Urine,LOINC,3027591,30047-5,0.005039688
labs,Felbamate,ug/mL,Felbamate [Mass/volume] in Serum or Plasma,LOINC,3019515,Sep-99,0.005039688
labs,Ornithine/Creatinine,umol/g CRT,Ornithine/Creatinine [Ratio] in Urine,LOINC,3024069,30049-1,0.005039688
labs,Threonine/Creatinine,umol/g CRT,Threonine/Creatinine [Ratio] in Urine,LOINC,3011159,30057-4,0.005039688
labs,Argininosuccinate/Creatinine,umol/g CRT,Argininosuccinate/Creatinine [Ratio] in Urine,LOINC,3008521,32229-7,0.005039688
labs,Methanol,MG/DL,Methanol [Mass/volume] in Blood,LOINC,3009210,Apr-34,0.005039688
labs,Cholinesterase^dibucaine/Cholinesterase,%,Cholinesterase in Serum or Plasma --dibucaine/Cholinesterase,LOINC,3040648,39354-6,0.005039688
labs,5'-Nucleotidase,U/L,5'-Nucleotidase [Enzymatic activity/volume] in Serum or Plasma,LOINC,3013614,1690-7,0.005039688
labs,Fatty acids.very long chain.C24:0/C22:0,ratio,Fatty acids.very long chain C24:0 (Tetracosanoate)/C22:0 (Docosanoate) [Molar ratio] in Serum or Plasma,LOINC,3022374,30196-0,0.005039688
labs,Organic acids,Unknown,Organic acids [Presence] in Urine,LOINC,3018363,May-76,0.005039688
labs,Thermoactinomyces vulgaris Ab,Unknown,Thermoactinomyces vulgaris Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3028256,21-Mar,0.005039688
labs,Karyotype,Unknown,Karyotype [Identifier] in Blood or Tissue Nominal,LOINC,3025939,29770-5,0.005039688
labs,Phytanate,nmol/mL,Phytanate (C16:0(CH3)4) [Moles/volume] in Serum or Plasma,LOINC,3021664,22671-2,0.005039688
labs,Porphyrins,nmol/L,Porphyrins [Moles/volume] in Serum or Plasma,LOINC,3030326,33311-2,0.005039688
labs,Saccharopolyspora rectivirgula Ab,Unknown,Saccharopolyspora rectivirgula Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3014363,18-Sep,0.005039688
labs,Albumin.serum/Albumin.Periton fld,MG/DL,Albumin in serum/Albumin in Peritoneal fluid,LOINC,40759274,56153-0,0.005039688
labs,Magnesium,MG/TV,Magnesium [Mass/time] in 24 hour Urine,LOINC,3018601,24447-5,0.005039688
labs,Fatty acids.very long chain.C26:0/C22:0,ratio,Fatty acids.very long chain C26:0 (Hexacosanoate)/C22:0 (Docosanoate) [Molar ratio] in Serum or Plasma,LOINC,3026306,30198-6,0.005039688
labs,Theophylline,MCG/ML,Theophylline [Mass/volume] in Serum or Plasma,LOINC,3016072,Mar-49,0.005039688
labs,Isopropanol,MG/DL,Isopropanol [Mass/volume] in Serum or Plasma,LOINC,3009710,Jul-69,0.005039688
labs,Phosphatase.leukocyte,Unknown,Leukocyte phosphatase [Units/volume] in Leukocytes,LOINC,3008548,15112-6,0.005039688
labs,Coagulation factor VIII inhibitor,Unknown,Coagulation factor VIII inhibitor [Presence] in Platelet poor plasma by Coagulation assay,LOINC,3011699,3206-0,0.005039688
labs,Alpha 1 antitrypsin,mg/dL,Alpha 1 antitrypsin [Mass/volume] in Stool,LOINC,3014717,07-Aug,0.005039688
labs,Vasoactive intestinal peptide,pg/mL,Vasoactive intestinal peptide [Mass/volume] in Serum or Plasma,LOINC,3028054,25-Feb,0.005039688
labs,Pristanate,nmol/mL,Pristanate (C15:0(CH3)4) [Moles/volume] in Serum or Plasma,LOINC,3020622,22761-1,0.005039688
labs,Fatty acids.very long chain.C26:0,nmol/mL,Fatty acids.very long chain C26:0 (Hexacosanoate) [Moles/volume] in Serum or Plasma,LOINC,3025461,30197-8,0.005039688
labs,"Cells.t(15;17)(q24.1;q21.1)(PML,RARA)/Cells.total",Unknown,"t(15;17)(q24.1;q21.1)(PML,RARA) cells/Cells.total in Blood or Tissue by Molecular genetics method",LOINC,3022546,21785-1,0.005039688
labs,Pristanate/Phytanate,ratio,Pristanate (C15:0(CH3)4)/Phytanate (C16:0(CH3)4) [Molar ratio] in Serum or Plasma,LOINC,3037588,30550-8,0.005039688
labs,Glutamate decarboxylase 65 Ab,IU/mL,Glutamate decarboxylase 65 Ab [Units/volume] in Serum by Immunoassay,LOINC,40759660,56540-8,0.005039688
labs,Mitochondria M2 Ab.IgG,Units,Mitochondria M2 IgG Ab [Units/volume] in Serum,LOINC,3007027,14251-3,0.005039688
labs,Testosterone.free/Testosterone.total,%,Testosterone Free/Testosterone.total in Serum or Plasma,LOINC,3027401,15432-8,0.005039688
labs,Aureobasidium pullulans Ab,Unknown,Aureobasidium pullulans Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3021764,10-Jun,0.005039688
labs,Porphyrins,Unknown,Porphyrins [Interpretation] in Serum or Plasma,LOINC,3020123,14883-3,0.005039688
labs,Norclozapine,ng/mL,Norclozapine [Mass/volume] in Serum or Plasma,LOINC,3012984,10992-6,0.005039688
labs,Hemoglobin,mg/dL,Hemoglobin [Mass/volume] in Urine,LOINC,3002719,726-0,0.005039688
labs,Clozapine+Norclozapine,ng/mL,cloZAPine+Norclozapine [Mass/volume] in Serum or Plasma,LOINC,3000310,12375-2,0.005039688
labs,Parietal cell Ab,TITER,Parietal cell Ab [Titer] in Serum by Immunofluorescence,LOINC,3010090,Feb-71,0.005039688
labs,Aspergillus fumigatus 6 Ab,Unknown,Aspergillus fumigatus 6 Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3026756,09-Aug,0.005039688
labs,Thyroxine binding globulin,ug/mL,Thyroxine binding globulin [Mass/volume] in Serum or Plasma,LOINC,3020924,21-Mar,0.005039688
labs,Fat,g/24 h,Fat [Mass/time] in 24 hour Stool,LOINC,3015196,16142-2,0.005039688
labs,Protein fractions.oligoclonal bands,Unknown,Oligoclonal bands [Presence] in Cerebral spinal fluid,LOINC,3002182,32358-4,0.005039688
labs,Fatty acids.very long chain.C22:0,nmol/mL,Fatty acids.very long chain C22:0 (Docosanoate) [Moles/volume] in Serum or Plasma,LOINC,3007480,30194-5,0.005039688
labs,Pigeon serum Ab,Unknown,Pigeon serum Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3023896,6733-0,0.005039688
labs,Hemoglobin.gastrointestinal,Unknown,Hemoglobin.gastrointestinal [Presence] in Gastric fluid,LOINC,3010765,Jan-34,0.005039688
labs,Leukocytes+Platelets,Unknown,Leukocytes+Platelets [Morphology] in Blood,LOINC,3048249,48705-8,0.005039688
labs,14-3-3 Ag,NG/ML,14-3-3 Ag [Mass/volume] in Cerebral spinal fluid,LOINC,3036425,36924-9,0.005039688
labs,Fatty acids.very long chain.C24:0,nmol/mL,Fatty acids.very long chain C24:0 (Tetracosanoate) [Moles/volume] in Serum or Plasma,LOINC,3006467,30195-2,0.005039688
labs,Aspergillus fumigatus 1 Ab,Unknown,Aspergillus fumigatus 1 Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3012161,6808-0,0.005039688
labs,Yersinia sp Ab.IgG,Unknown,Yersinia sp IgG Ab [Presence] in Serum by Immunoblot,LOINC,3033701,41401-1,0.002519844
labs,HLA-DQ8,Unknown,HLA-DQ8 [Presence],LOINC,3039510,41283-3,0.002519844
labs,Sporothrix schenckii Ab,TITER,Sporothrix schenckii Ab [Presence] in Serum,LOINC,3035892,13273-8,0.002519844
labs,Delta aminolevulinate,umol/L,Delta aminolevulinate [Moles/volume] in 24 hour Urine,LOINC,3021973,25896-2,0.002519844
labs,Calcium carbonate crystals,/HPF,Calcium carbonate crystals [#/area] in Urine by Computer assisted method,LOINC,3040537,53312-5,0.002519844
labs,Candida albicans DNA,Unknown,Candida albicans DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,42870561,69562-7,0.002519844
labs,Acid phosphatase.prostatic,ng/mL,Prostatic acid phosphatase [Mass/volume] in Serum,LOINC,3011616,20420-6,0.002519844
labs,Ethanol,Unknown,Ethanol [Presence] in Urine by Confirmatory method,LOINC,3044017,34180-0,0.002519844
labs,Glucose-6-Phosphate dehydrogenase,U/g Hb,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/volume] in Red Blood Cells,LOINC,3037524,Feb-57,0.002519844
labs,Blastomyces dermatitidis Ab,Unknown,Blastomyces dermatitidis Ab [Titer] in Serum by Complement fixation,LOINC,3019118,May-57,0.002519844
labs,Eosinophils,THOUS/MCL,Eosinophils [#/volume] in Blood,LOINC,3013115,26449-9,0.002519844
labs,Cortisol^8 PM specimen,ng/dL,Cortisol [Mass/volume] in Saliva (oral fluid) --8 PM specimen,LOINC,40761776,58676-8,0.002519844
labs,Dehydroepiandrosterone,ng/mL,Dehydroepiandrosterone (DHEA) [Mass/volume] in Serum or Plasma,LOINC,3022000,Jan-93,0.002519844
labs,HLA-DQ2,Unknown,Deprecated HLA-DQ2 [Presence],LOINC,3015886,10843-1,0.002519844
labs,Androstenedione,ng/mL,Androstenedione [Mass/volume] in Serum or Plasma,LOINC,3002278,1854-9,0.002519844
labs,Progesterone,NG/ML,Progesterone [Mass/volume] in Serum or Plasma,LOINC,3027144,Sep-39,0.002519844
labs,Mucor racemosus Ab.IgE,KU/L,Mucor racemosus IgE Ab [Units/volume] in Serum,LOINC,3015982,6182-0,0.002519844
labs,Aldosterone,ug/d,Aldosterone [Mass/time] in 24 hour Urine,LOINC,3019677,1765-7,0.002519844
labs,Transferrin receptor.soluble,mg/L,Transferrin receptor.soluble [Mass/volume] in Serum or Plasma,LOINC,3015399,30248-9,0.002519844
labs,Yersinia sp Ab.IgA,Unknown,Yersinia sp IgA Ab [Presence] in Serum by Immunoblot,LOINC,3034960,41400-3,0.002519844
labs,Coproporphyrin,nmol/g,Coproporphyrin [Moles/mass] in Stool,LOINC,3036036,29266-4,0.002519844
labs,Plasma cells/100 leukocytes,%,Plasma cells/100 leukocytes in Cerebral spinal fluid by Manual count,LOINC,3030791,51385-3,0.002519844
labs,Reticulocytes/100 erythrocytes,%,Reticulocytes/100 erythrocytes in Blood,LOINC,3027945,Jul-79,0.002519844
labs,Yersinia sp Ab.IgM,Unknown,Yersinia sp IgM Ab [Presence] in Serum by Immunoblot,LOINC,3052065,48410-5,0.002519844
labs,Neisseria gonorrhoeae DNA,Unknown,Neisseria gonorrhoeae DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,3046574,32705-6,0.002519844
labs,Beta-2-Microglobulin,MG/L,Beta-2-Microglobulin [Mass/volume] in Urine,LOINC,3018081,Sep-53,0.002519844
labs,buPROPion,ng/mL,buPROPion [Mass/volume] in Serum or Plasma,LOINC,3017776,06-Jun,0.002519844
labs,Risperidone+9-Hydroxyrisperidone,ng/mL,risperiDONE+9-Hydroxyrisperidone [Mass/volume] in Serum or Plasma,LOINC,3002082,Aug-94,0.002519844
labs,9-Hydroxyrisperidone,ng/mL,9-Hydroxyrisperidone [Mass/volume] in Serum or Plasma,LOINC,3023194,Jan-83,0.002519844
labs,Hydroxybupropion,ng/mL,Hydroxybupropion [Mass/volume] in Serum or Plasma,LOINC,3004659,18-May,0.002519844
labs,risperiDONE,ng/mL,risperiDONE [Mass/volume] in Serum or Plasma,LOINC,3003195,9393-0,0.002519844
labs,Trypanosoma cruzi Ab,Unknown,Trypanosoma cruzi Ab [Presence] in Serum or Plasma by Immunoassay,LOINC,40760439,57320-4,0.002519844
labs,Allergen.miscellaneous Ab.IgE.RAST class,Unknown,Deprecated Miscellaneous allergen IgE Ab RAST class [Presence] in Serum,LOINC,3028863,33536-4,0.002519844
labs,N-methyl-D-aspartate receptor Ab.IgG,titer,NMDAR IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,21494812,80220-7,0.002519844
labs,OLANZapine,ng/mL,OLANZapine [Mass/volume] in Serum or Plasma,LOINC,3021494,12389-3,0.002519844
labs,Delta aminolevulinate,umol/d,Delta aminolevulinate [Moles/time] in 24 hour Urine,LOINC,3004149,14689-4,0.002519844
labs,Porphyrins,Unknown,Porphyrins [Interpretation] in Stool,LOINC,3005582,14884-1,0.002519844
labs,Haloperidol,ng/mL,Haloperidol [Mass/volume] in Serum or Plasma,LOINC,3000415,Sep-69,0.002519844
labs,Zinc transporter 8 Ab,U/mL,Zinc transporter 8 Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,46235190,76651-9,0.002519844
labs,Estriol,ng/mL,Estriol (E3) [Mass/volume] in Serum or Plasma,LOINC,3025994,Jul-51,0.002519844
labs,Atopobium vaginae DNA,SCORE,Atopobium vaginae DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,42870564,69565-0,0.002519844
labs,Megasphaera sp type 1 DNA,SCORE,Megasphaera sp type 1 DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,42870566,69567-6,0.002519844
labs,Chlamydia trachomatis DNA,Unknown,Chlamydia trachomatis DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,3043533,45084-1,0.002519844
labs,Antidepressants,Unknown,Antidepressants [Presence] in Urine,LOINC,3002119,32136-4,0.002519844
labs,Ethanol,MG/DL,Ethanol [Mass/volume] in Blood,LOINC,3025643,Aug-40,0.002519844
labs,Primidone,ug/mL,Primidone [Mass/volume] in Serum or Plasma,LOINC,3002248,Apr-78,0.002519844
labs,Complement C2,mg/dL,Complement C2 [Mass/volume] in Serum or Plasma,LOINC,3001793,Feb-84,0.002519844
labs,Protoporphyrin,nmol/g,Protoporphyrin [Moles/mass] in Stool,LOINC,3036550,29267-2,0.002519844
labs,Specific gravity,Unknown,Specific gravity of Body fluid by Refractometry,LOINC,3035198,35414-2,0.002519844
labs,Immune complex,ugE/mL,Immune complex [Units/volume] in Serum or Plasma by C1q binding assay,LOINC,3021534,27831-7,0.002519844
labs,Aluminum,ug/L,Aluminum [Mass/volume] in Serum or Plasma,LOINC,3020180,Sep-74,0.002519844
labs,17-Hydroxycorticosteroids/Creatinine,mg/gCR,17-Hydroxycorticosteroids/Creatinine [Mass Ratio] in 24 hour Urine,LOINC,3032873,41404-5,0.002519844
labs,Dog dander Ab.IgE,KU/L,Dog dander IgE Ab [Units/volume] in Serum,LOINC,3014133,Aug-98,0.002519844
labs,Candida glabrata DNA,Unknown,Candida glabrata DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,42870562,69563-5,0.002519844
labs,"Respiratory allergen panel, US - California central valley",Unknown,"Respiratory allergen panel, US - California central valley - Serum",LOINC,3048238,48837-9,0.002519844
labs,Betula populifolia Ab.IgE,KU/L,White Birch IgE Ab [Units/volume] in Serum,LOINC,3034683,41874-9,0.002519844
labs,Trichomonas vaginalis DNA,Unknown,Trichomonas vaginalis DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,40765198,62461-9,0.002519844
labs,Aspergillus niger Ab,Unknown,Aspergillus niger Ab [Presence] in Serum,LOINC,3009174,22086-3,0.002519844
labs,11-Deoxycortisol,ng/dL,11-Deoxycortisol [Mass/volume] in Serum or Plasma,LOINC,3007719,1657-6,0.002519844
labs,Platelet associated Ab.IgM,Unknown,Platelet associated IgM Ab [Presence] in Blood by Flow cytometry (FC),LOINC,3023072,29498-3,0.002519844
labs,17-Hydroxycorticosteroids,mg/d,17-Hydroxycorticosteroids [Mass/time] in 24 hour Urine,LOINC,3000120,21036-9,0.002519844
labs,Asialoganglioside GM1 Ab.IgG,Unknown,Asialoganglioside GM1 IgG Ab [Presence] in Serum,LOINC,3043551,44738-3,0.002519844
labs,BRCA1+BRCA2 gene mutations tested for,Unknown,BRCA1+BRCA2 gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal,LOINC,40762134,59041-4,0.002519844
labs,Coxiella burnetii phase 1 Ab.IgG,Unknown,Coxiella burnetii phase 1 IgG Ab [Titer] in Serum by Immunofluorescence,LOINC,3032100,34716-1,0.002519844
labs,Platelet associated Ab.IgG,Unknown,Platelet associated IgG Ab [Presence] in Blood by Flow cytometry (FC),LOINC,3036506,29497-5,0.002519844
labs,CV2 Ab.IgG,Unknown,CV2 IgG Ab [Presence] in Cerebral spinal fluid by Immunoblot,LOINC,3038599,53707-6,0.002519844
labs,ABO group,Unknown,ABO group [Type] in Blood,LOINC,3002529,883-9,0.002519844
labs,Disialylganglioside GD1b Ab.IgM,Unknown,Deprecated Disialylganglioside GD1b IgM Ab [Presence] in Serum,LOINC,3045087,44743-3,0.002519844
labs,Bordetella pertussis Ab.IgM,U/mL,Bordetella pertussis IgM Ab [Units/volume] in Serum by Immunoassay,LOINC,3037988,42329-3,0.002519844
labs,Ehrlichia chaffeensis Ab.IgM,Unknown,Ehrlichia chaffeensis IgM Ab [Titer] in Serum,LOINC,3019963,9784-0,0.002519844
labs,Complement C1q,MG/DL,Complement C1q [Mass/volume] in Serum or Plasma,LOINC,3002140,Apr-78,0.002519844
labs,Aspergillus fumigatus Ab,Unknown,Aspergillus fumigatus Ab [Presence] in Serum,LOINC,3036278,Jan-32,0.002519844
labs,clonazePAM,ng/mL,clonazePAM [Mass/volume] in Serum or Plasma,LOINC,3005769,Feb-94,0.002519844
labs,Androstanolone,PG/ML,Androstanolone [Mass/volume] in Serum or Plasma,LOINC,3002625,1848-1,0.002519844
labs,Urate,MG/DL,Urate [Mass/volume] in 24 hour Urine,LOINC,3012870,21587-1,0.002519844
labs,Urate,MG/TOT VOL,Urate [Mass/time] in 24 hour Urine,LOINC,3021835,Apr-87,0.002519844
labs,Ehrlichia chaffeensis Ab.IgG,Unknown,Ehrlichia chaffeensis IgG Ab [Titer] in Serum,LOINC,3034704,Feb-83,0.002519844
labs,6-Thioguanine,Unknown,6-Thioguanine [Entitic substance] in Red Blood Cells,LOINC,3030951,32660-3,0.002519844
labs,Anion gap,MMOL/L,Anion gap in Blood,LOINC,3039000,41276-7,0.002519844
labs,Calcium.ionized,mmol/L,Calcium.ionized [Mass/volume] in Blood,LOINC,3036426,38230-9,0.002519844
labs,Cortisol^12 AM specimen,ng/dL,Cortisol [Mass/volume] in Saliva (oral fluid) --12 AM specimen,LOINC,40761742,58642-0,0.002519844
labs,6-Methylmercaptopurine,Unknown,6-Methylmercaptopurine [Entitic substance] in Red Blood Cells,LOINC,3029161,32654-6,0.002519844
labs,Collagen crosslinked N-telopeptide/Creatinine,Unknown,Collagen crosslinked N-telopeptide/Creatinine [Molar ratio] in Urine,LOINC,3010391,14115-0,0.002519844
labs,17-Hydroxypregnenolone,ng/dL,17-Hydroxypregnenolone [Mass/volume] in Serum or Plasma,LOINC,3001482,Feb-65,0.002519844
labs,Paraneoplastic Ab,Unknown,Paraneoplastic Ab [Presence] in Cerebral spinal fluid by Immunoblot,LOINC,3051230,53715-9,0.002519844
labs,Plantago lanceolata Ab.IgE,KU/L,English plantain IgE Ab [Units/volume] in Serum,LOINC,3014126,10-Jan,0.002519844
labs,Bacterial vaginosis associated bacterium 2 DNA,SCORE,Bacterial vaginosis associated bacterium 2 DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,42870565,69566-8,0.002519844
labs,Penicillium notatum Ab.IgE,KU/L,Penicillium notatum IgE Ab [Units/volume] in Serum,LOINC,3013101,12-May,0.002519844
labs,CV2 Ab.IgG,Unknown,CV2 IgG Ab [Presence] in Serum by Immunoblot,LOINC,3049706,47401-5,0.002519844
labs,Barbiturates,Unknown,Barbiturates [Presence] in Urine by Confirmatory method,LOINC,3016856,16429-3,0.002519844
labs,Disialylganglioside GD1b Ab.IgG,Unknown,Deprecated Disialylganglioside GD1b IgG Ab [Presence] in Serum,LOINC,3045314,44742-5,0.002519844
labs,Asialoganglioside GM1 Ab.IgM,Unknown,Asialoganglioside GM1 IgM Ab [Presence] in Serum,LOINC,3007912,30200-0,0.002519844
labs,Glucagon,ng/L,Glucagon [Mass/volume] in Serum or Plasma,LOINC,3023436,Feb-38,0.002519844
labs,Parasite identified,Unknown,Parasite identified in Blood by Light microscopy,LOINC,3006165,17784-0,0.002519844
labs,Cynodon dactylon Ab.IgE,KU/L,Bermuda grass IgE Ab [Units/volume] in Serum,LOINC,3015731,Aug-41,0.002519844
labs,Dermatophagoides farinae Ab.IgE,KU/L,American house dust mite IgE Ab [Units/volume] in Serum,LOINC,3036780,Apr-95,0.002519844
labs,Cerebroside sulfatase,U/L,Cerebroside sulfatase [Enzymatic activity/volume] in 24 hour Urine,LOINC,3029085,42726-0,0.002519844
labs,Coagulation factor VIII inhibitor,BU,Coagulation factor VIII inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,LOINC,3024942,04-May,0.002519844
labs,pH,Unknown,pH of Urine by Test strip,LOINC,3022621,03-Feb,0.002519844
labs,Myocardium Ab.IgG,Unknown,Myocardium IgG Ab [Presence] in Serum,LOINC,3032053,35277-3,0.002519844
labs,Collagen crosslinked N-telopeptide,nM BCE,Collagen crosslinked N-telopeptide [Moles/volume] in Serum,LOINC,3008440,21215-9,0.002519844
labs,Hemosiderin,Unknown,Hemosiderin [Presence] in Urine by Light microscopy,LOINC,3007260,17783-2,0.002519844
